,sPerson,Product_Vida,predicted_Product_Vida,probability_Product_Vida_0.0,probability_Product_Vida_1.0,Product_Salud,predicted_Product_Salud,probability_Product_Salud_0.0,probability_Product_Salud_1.0,Product_Viaje,predicted_Product_Viaje,probability_Product_Viaje_0.0,probability_Product_Viaje_1.0,Product_Hogar,predicted_Product_Hogar,probability_Product_Hogar_0.0,probability_Product_Hogar_1.0
2661,62832,0.0,0.0,0.996564605776458,0.0034353942235419,0.0,0.0,0.9600193056143472,0.0399806943856527,0.0,0.0,0.978137910604264,0.021862089395736,0.0,1.0,0.2771396837984987,0.7228603162015013
2662,62833,0.0,0.0,0.9923895017340404,0.0076104982659596,0.0,0.0,0.9846207360072534,0.0153792639927465,0.0,0.0,0.9772750153468952,0.0227249846531047,1.0,1.0,0.233424072070125,0.766575927929875
2663,62854,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2664,62864,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2665,62913,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2666,62914,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2667,62917,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2668,62928,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,1.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2669,62950,0.0,0.0,0.999954264203348,4.573579665187028e-05,0.0,0.0,0.9931542277892688,0.0068457722107313,0.0,0.0,0.971438876467904,0.028561123532096,0.0,1.0,0.4683764415068948,0.5316235584931052
2670,62978,0.0,0.0,0.9998732252425844,0.0001267747574154,0.0,0.0,0.9668383844065856,0.0331616155934144,0.0,0.0,0.9999022049785284,9.779502147159252e-05,0.0,1.0,0.3061470937635465,0.6938529062364535
2671,62983,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2672,62988,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2673,62990,0.0,0.0,0.999959314757929,4.068524207103209e-05,0.0,1.0,0.0938047964463399,0.90619520355366,0.0,0.0,0.9959936287073574,0.0040063712926426,1.0,1.0,0.1852066901143129,0.8147933098856871
2674,62992,0.0,0.0,0.9999716532739984,2.834672600160148e-05,0.0,0.0,0.8589474937549971,0.1410525062450029,0.0,0.0,0.99672712371453,0.0032728762854701,0.0,1.0,0.1018562137069806,0.8981437862930194
2675,63036,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2676,63037,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2677,63063,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2678,63072,0.0,0.0,0.6879933040660673,0.3120066959339327,0.0,0.0,0.9846207360072534,0.0153792639927465,0.0,0.0,0.9715386385750908,0.0284613614249091,0.0,1.0,0.4972850947444814,0.5027149052555185
2679,63073,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,1.0,1.0,0.4757478843698586,0.5242521156301414
2680,63079,0.0,0.0,0.9999866965930986,1.330340690137158e-05,0.0,0.0,0.9528237661014134,0.0471762338985866,0.0,0.0,0.998616070744918,0.001383929255082,1.0,1.0,0.0740550849064419,0.925944915093558
2681,63080,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,1.0,1.0,0.4757478843698586,0.5242521156301414
2682,63089,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2683,63095,0.0,0.0,0.9995074786601827,0.0004925213398171,0.0,0.0,0.9375401112039854,0.0624598887960146,0.0,0.0,0.9919256079470662,0.0080743920529338,1.0,1.0,0.1046382218549163,0.8953617781450837
2684,63148,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2685,63149,0.0,0.0,0.9983201740103876,0.0016798259896124,0.0,1.0,0.4946317829400749,0.5053682170599251,0.0,0.0,0.9988409529602726,0.0011590470397273,1.0,1.0,0.074905336570674,0.925094663429326
2686,63161,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,1.0,1.0,0.4757478843698586,0.5242521156301414
2687,63162,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2688,63164,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2689,63202,0.0,0.0,0.9999647790257143,3.5220974285616524e-05,0.0,0.0,0.9170052084577652,0.0829947915422348,0.0,0.0,0.998898402862988,0.0011015971370119,1.0,1.0,0.0875930768929775,0.9124069231070224
2690,63234,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2691,63251,0.0,0.0,0.9999651806766237,3.481932337629712e-05,0.0,0.0,0.6789898754228956,0.3210101245771044,0.0,0.0,0.9950119435620812,0.0049880564379187,1.0,1.0,0.0891773673906745,0.9108226326093256
2692,63255,0.0,0.0,0.9958755103938708,0.0041244896061292,0.0,0.0,0.9184023728895416,0.0815976271104584,1.0,1.0,0.0202660408886959,0.979733959111304,0.0,1.0,0.3514868123965707,0.6485131876034292
2693,63273,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2694,63279,0.0,0.0,0.9999133538684164,8.664613158361366e-05,0.0,0.0,0.9888831484094854,0.0111168515905145,0.0,0.0,0.9964042507496752,0.0035957492503247,0.0,1.0,0.4404927294023902,0.5595072705976097
2695,63282,0.0,0.0,0.9999785197763718,2.1480223628298385e-05,1.0,1.0,0.0069978354008688,0.9930021645991312,0.0,0.0,0.999932589644484,6.74103555159231e-05,0.0,0.0,0.8862856127382105,0.1137143872617895
2696,63286,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2697,63300,0.0,0.0,0.9999757807622038,2.421923779614726e-05,0.0,0.0,0.9859762929028856,0.0140237070971143,0.0,0.0,0.990798152865822,0.009201847134178,0.0,0.0,0.9961029667908003,0.0038970332091995
2698,63379,0.0,0.0,0.9997790833287358,0.0002209166712642,0.0,0.0,0.9466696087946528,0.053330391205347,0.0,0.0,0.9991626249744686,0.0008373750255313,0.0,1.0,0.1357867098002717,0.8642132901997283
2699,63384,0.0,0.0,0.9996366618849064,0.0003633381150935,0.0,0.0,0.868887919436255,0.131112080563745,0.0,0.0,0.9987855036295652,0.0012144963704347,0.0,1.0,0.2936000723492967,0.7063999276507033
2700,63385,0.0,0.0,0.9997265635686734,0.0002734364313265,0.0,0.0,0.6493512201574327,0.3506487798425672,0.0,0.0,0.9933398337883056,0.0066601662116943,1.0,1.0,0.1063178878509877,0.8936821121490123
2701,63408,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2702,63411,0.0,0.0,0.999068942108714,0.0009310578912859,0.0,0.0,0.9841881443220566,0.0158118556779434,0.0,0.0,0.9945377821155212,0.0054622178844787,0.0,1.0,0.22423652598742,0.77576347401258
2703,63413,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2704,63429,0.0,0.0,0.9998670989919972,0.0001329010080028,1.0,1.0,0.020713863798645,0.979286136201355,0.0,0.0,0.9917981749059442,0.0082018250940557,0.0,1.0,0.1104294183297895,0.8895705816702104
2705,63447,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2706,63452,0.0,0.0,0.9993061654318384,0.0006938345681617,0.0,0.0,0.95190241466273,0.0480975853372699,0.0,0.0,0.9980040189456396,0.0019959810543604,1.0,1.0,0.099299567843661,0.900700432156339
2707,63455,0.0,1.0,0.1106732708942241,0.8893267291057758,1.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2708,63471,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2709,63480,0.0,0.0,0.9993502966743146,0.0006497033256854,1.0,1.0,0.0539025146519579,0.946097485348042,0.0,0.0,0.9993209404274992,0.0006790595725008,0.0,1.0,0.3688789299288602,0.6311210700711398
2710,63481,0.0,0.0,0.9999746156866728,2.538431332706254e-05,1.0,1.0,0.0062811947225043,0.9937188052774956,0.0,0.0,0.9999205203867456,7.947961325427707e-05,0.0,0.0,0.5709344970924926,0.4290655029075074
2711,63482,0.0,0.0,0.999774242555847,0.0002257574441529,0.0,0.0,0.9531468784004375,0.0468531215995623,0.0,0.0,0.9990312787194384,0.0009687212805616,1.0,1.0,0.13200840091486,0.86799159908514
2712,63483,0.0,0.0,0.9999597845099764,4.021549002349736e-05,1.0,1.0,0.014235490843986,0.985764509156014,0.0,0.0,0.999904181762183,9.581823781701824e-05,0.0,0.0,0.7508905740988878,0.2491094259011121
2713,63484,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2714,63534,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2715,63536,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2716,63537,0.0,0.0,0.9990943459114948,0.0009056540885051,0.0,0.0,0.9209007286342336,0.0790992713657663,0.0,0.0,0.9973895270369516,0.0026104729630482,0.0,1.0,0.2153482340621197,0.7846517659378802
2717,63555,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2718,63635,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2719,63651,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2720,63655,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2721,63663,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2722,63665,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2723,63666,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2724,63682,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2725,63684,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2726,63686,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2727,63697,0.0,0.0,0.999985399819208,1.4600180792178983e-05,1.0,1.0,0.014065617723892,0.985934382276108,0.0,0.0,0.872010437786721,0.1279895622132789,1.0,1.0,0.1096090707874071,0.8903909292125929
2728,63720,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2729,63727,0.0,0.0,0.9999852660401962,1.473395980374718e-05,1.0,1.0,0.0125422802874962,0.9874577197125036,0.0,0.0,0.9999149306497632,8.506935023679915e-05,0.0,0.0,0.892911282633591,0.1070887173664089
2730,63743,0.0,0.0,0.999955801904259,4.419809574093016e-05,0.0,0.0,0.9789616176223512,0.0210383823776486,0.0,0.0,0.9977792284945972,0.0022207715054026,0.0,1.0,0.2710605595830349,0.7289394404169651
2731,63749,0.0,0.0,0.9998497157509084,0.0001502842490916,0.0,0.0,0.7429940371969626,0.2570059628030374,0.0,0.0,0.9959126748579958,0.0040873251420041,0.0,1.0,0.1221588639850512,0.8778411360149487
2732,63753,0.0,0.0,0.9977186424623444,0.0022813575376555,0.0,0.0,0.93263568355822,0.06736431644178,0.0,0.0,0.9963379968238892,0.0036620031761107,0.0,1.0,0.0964145715648933,0.9035854284351068
2733,63759,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2734,63786,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2735,63793,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2736,63800,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2737,63810,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2738,63822,0.0,0.0,0.9999652495233008,3.47504766993468e-05,0.0,0.0,0.9847449880850202,0.0152550119149798,0.0,0.0,0.9971793810353716,0.0028206189646283,1.0,1.0,0.0849066151559539,0.915093384844046
2739,63908,0.0,0.0,0.999959877389491,4.012261050903744e-05,0.0,0.0,0.9454472126526844,0.0545527873473155,0.0,0.0,0.9982503543733352,0.0017496456266649,0.0,1.0,0.1275769096814348,0.8724230903185651
2740,63916,0.0,0.0,0.9999679739150992,3.202608490090932e-05,0.0,0.0,0.9561897591077162,0.0438102408922837,0.0,0.0,0.9946503444260172,0.0053496555739828,1.0,1.0,0.0875930768929775,0.9124069231070224
2741,63937,0.0,0.0,0.9999755999674792,2.4400032520806757e-05,0.0,0.0,0.9454952477535936,0.0545047522464063,0.0,0.0,0.9960138352106556,0.0039861647893444,0.0,1.0,0.46174224142452,0.53825775857548
2742,63964,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2743,63965,0.0,0.0,0.999473746620006,0.000526253379994,0.0,0.0,0.9990082855603064,0.0009917144396937,0.0,0.0,0.9975143272582624,0.0024856727417377,0.0,1.0,0.3872283339976106,0.6127716660023894
2744,63967,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2745,63968,0.0,0.0,0.9999681983552966,3.1801644703344403e-05,0.0,0.0,0.6554850963778296,0.3445149036221704,1.0,1.0,0.0149069901907618,0.9850930098092382,1.0,1.0,0.1053954500153767,0.8946045499846232
2746,63979,0.0,0.0,0.9999773587969808,2.264120301917847e-05,1.0,1.0,0.0126061228881603,0.9873938771118396,0.0,0.0,0.9919463337989334,0.0080536662010666,0.0,0.0,0.6430828426477057,0.3569171573522943
2747,63989,0.0,0.0,0.9999855147946872,1.4485205312761309e-05,1.0,1.0,0.0194153768548076,0.9805846231451923,0.0,0.0,0.984351151477442,0.0156488485225581,0.0,1.0,0.2016393644096944,0.7983606355903056
2748,63998,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2749,64003,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2750,64036,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2751,64037,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2752,64039,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2753,64054,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2754,64065,0.0,0.0,0.9993043048251716,0.0006956951748285,0.0,0.0,0.9302494444797216,0.0697505555202783,0.0,0.0,0.995649211895323,0.004350788104677,0.0,1.0,0.257026340826279,0.7429736591737209
2755,64073,0.0,0.0,0.9998014306392726,0.0001985693607273,0.0,0.0,0.9469857461264418,0.0530142538735582,0.0,0.0,0.9181972800381404,0.0818027199618595,1.0,1.0,0.1635597453473318,0.8364402546526681
2756,64091,0.0,0.0,0.999838981056972,0.0001610189430279,0.0,0.0,0.950356706260258,0.049643293739742,0.0,0.0,0.9998705645963556,0.0001294354036445,0.0,1.0,0.315209064429382,0.684790935570618
2757,64095,0.0,0.0,0.9999555329081165,4.4467091883523264e-05,0.0,1.0,0.254604721423164,0.745395278576836,0.0,0.0,0.9343446070858956,0.0656553929141043,0.0,1.0,0.2689202699072408,0.7310797300927592
2758,64158,0.0,0.0,0.9997846643121686,0.0002153356878313,1.0,1.0,0.0288524958649416,0.9711475041350583,0.0,0.0,0.9671207755681172,0.0328792244318827,0.0,1.0,0.205058387889325,0.7949416121106749
2759,64183,0.0,0.0,0.9997813612355004,0.0002186387644996,0.0,0.0,0.981104343911288,0.0188956560887121,0.0,0.0,0.9886736190103664,0.0113263809896335,0.0,1.0,0.2056410352078983,0.7943589647921017
2760,64184,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,1.0,1.0,0.4757478843698586,0.5242521156301414
2761,64190,0.0,0.0,0.9999411277935862,5.887220641373644e-05,0.0,0.0,0.9635467544418728,0.0364532455581272,0.0,0.0,0.9999231534651676,7.684653483250133e-05,0.0,0.0,0.6865290015203938,0.3134709984796062
2762,64194,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2763,64205,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2764,64210,0.0,0.0,0.9887700017253048,0.0112299982746952,0.0,0.0,0.9589267562618456,0.0410732437381545,0.0,0.0,0.927887192854043,0.072112807145957,0.0,1.0,0.1384327524167858,0.8615672475832141
2765,64212,0.0,1.0,0.1106732708942241,0.8893267291057758,1.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2766,64279,0.0,0.0,0.999956114880926,4.388511907408145e-05,1.0,1.0,0.0177554424962296,0.9822445575037704,0.0,0.0,0.9895480636039542,0.0104519363960458,0.0,1.0,0.3742531131950717,0.6257468868049283
2767,64294,0.0,0.0,0.9999764091221184,2.359087788162986e-05,0.0,0.0,0.9995858005939776,0.0004141994060222,0.0,0.0,0.9997625892729172,0.0002374107270829,1.0,0.0,0.6026077559944116,0.3973922440055884
2768,64320,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2769,64372,0.0,0.0,0.9998261446716248,0.0001738553283752,0.0,0.0,0.97763118568261,0.0223688143173901,0.0,0.0,0.9761180729457266,0.0238819270542734,1.0,1.0,0.0724421909726118,0.9275578090273882
2770,64379,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2771,64382,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2772,64386,0.0,0.0,0.9999194539522182,8.054604778185524e-05,0.0,0.0,0.9625981433870258,0.0374018566129742,0.0,0.0,0.9991195469106556,0.0008804530893443,0.0,1.0,0.1508756806274958,0.8491243193725042
2773,64387,0.0,0.0,0.9999584765292844,4.152347071559013e-05,0.0,0.0,0.8249178937467455,0.1750821062532544,0.0,0.0,0.982047763202616,0.0179522367973838,0.0,1.0,0.1221575271639083,0.8778424728360916
2774,64395,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2775,64399,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2776,64400,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2777,64466,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2778,64477,0.0,0.0,0.9998525969107048,0.0001474030892952,0.0,0.0,0.9770495450529084,0.0229504549470914,0.0,0.0,0.9957838406781888,0.0042161593218112,1.0,1.0,0.1055754579877378,0.8944245420122622
2779,64478,0.0,0.0,0.9998732252425844,0.0001267747574154,0.0,0.0,0.9524864463192216,0.0475135536807784,0.0,0.0,0.9999022049785284,9.779502147159252e-05,0.0,1.0,0.3061470937635465,0.6938529062364535
2780,64479,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2781,64482,0.0,0.0,0.9999525324535604,4.7467546439668855e-05,0.0,0.0,0.8996181814071413,0.1003818185928586,0.0,0.0,0.9998919857194628,0.0001080142805372,1.0,1.0,0.0727090876415608,0.9272909123584392
2782,64495,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2783,64496,1.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
2784,64522,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,1.0,1.0,0.4757478843698586,0.5242521156301414
2785,64523,0.0,0.0,0.99998286802376,1.7131976240125596e-05,0.0,0.0,0.8301753366590567,0.1698246633409433,0.0,0.0,0.9747726603729608,0.0252273396270391,1.0,1.0,0.0595430283782045,0.9404569716217954
