,sPerson,Product_Salud,predicted_Product_Salud,probability_Product_Salud_0.0,probability_Product_Salud_1.0,Product_Salud,predicted_Product_Salud,probability_Product_Salud_0.0,probability_Product_Salud_1.0,Product_Salud,predicted_Product_Salud,probability_Product_Salud_0.0,probability_Product_Salud_1.0,Product_Salud,predicted_Product_Salud,probability_Product_Salud_0.0,probability_Product_Salud_1.0
728,16432,0.0,0.0,0.9998288150125336,0.0001711849874664,0.0,0.0,0.6345152536414396,0.3654847463585605,0.0,0.0,0.9952765273320888,0.0047234726679112,0.0,1.0,0.375734660939235,0.624265339060765
729,16442,0.0,0.0,0.9999728468974616,2.71531025385551e-05,0.0,1.0,0.4414474568273472,0.5585525431726528,0.0,0.0,0.9994563000025484,0.0005436999974516,1.0,1.0,0.1081395240896024,0.8918604759103975
730,16455,0.0,0.0,0.9999802665973944,1.973340260571375e-05,0.0,0.0,0.9420186911185676,0.0579813088814323,0.0,0.0,0.9803220085693716,0.0196779914306285,0.0,1.0,0.0979422685973718,0.902057731402628
731,16464,0.0,0.0,0.9999732611558708,2.6738844129195068e-05,0.0,1.0,0.4431732278489092,0.5568267721510908,0.0,0.0,0.8834185961668912,0.1165814038331087,0.0,1.0,0.1084043442644239,0.8915956557355761
732,16474,0.0,0.0,0.9997364477805152,0.0002635522194847,0.0,1.0,0.1875459928200487,0.8124540071799513,0.0,0.0,0.9978043778066168,0.0021956221933831,0.0,0.0,0.5263539502719528,0.4736460497280472
733,16477,0.0,0.0,0.9999699947824432,3.0005217556868315e-05,1.0,1.0,0.1195129404655548,0.8804870595344452,0.0,0.0,0.9657090350112328,0.0342909649887673,1.0,1.0,0.0918903486071771,0.9081096513928228
734,16478,0.0,0.0,0.99997922419958,2.077580042003086e-05,0.0,1.0,0.1558845167766945,0.8441154832233054,0.0,0.0,0.8706447649959969,0.1293552350040031,0.0,1.0,0.1023067345327355,0.8976932654672645
735,16486,0.0,0.0,0.999952656805177,4.73431948230655e-05,0.0,0.0,0.997045304502168,0.0029546954978318,0.0,0.0,0.9573739768647436,0.0426260231352563,1.0,1.0,0.0728417387373205,0.9271582612626794
736,16488,0.0,0.0,0.999980461889164,1.9538110836033905e-05,0.0,0.0,0.8389664600028016,0.1610335399971983,0.0,0.0,0.9674048915374386,0.0325951084625614,0.0,1.0,0.101034388980495,0.898965611019505
737,16489,0.0,0.0,0.9999899170991332,1.0082900866660005e-05,0.0,0.0,0.8235650873123879,0.1764349126876121,0.0,0.0,0.998392484336822,0.001607515663178,0.0,1.0,0.1093515449794475,0.8906484550205525
738,16502,0.0,0.0,0.9999800540429492,1.994595705079848e-05,0.0,0.0,0.8935073766871846,0.1064926233128154,0.0,0.0,0.9767905545126508,0.0232094454873492,0.0,1.0,0.0992088907267672,0.9007911092732328
739,16505,0.0,0.0,0.9999775430420096,2.2456957990550057e-05,0.0,0.0,0.9981282327328584,0.0018717672671416,0.0,0.0,0.9687216998338032,0.0312783001661969,0.0,0.0,0.7820757957310881,0.2179242042689119
740,16513,0.0,0.0,0.9996885351983172,0.0003114648016828,0.0,0.0,0.6890095754925096,0.3109904245074903,0.0,0.0,0.9948857921265076,0.0051142078734923,0.0,1.0,0.3093847609165889,0.690615239083411
741,16534,0.0,0.0,0.9999652369522348,3.47630477650942e-05,0.0,0.0,0.5449348265547429,0.4550651734452571,0.0,0.0,0.9883343911879806,0.0116656088120193,0.0,0.0,0.6577155274146396,0.3422844725853604
742,16538,0.0,0.0,0.9999819171337744,1.808286622561379e-05,0.0,1.0,0.0317391724675237,0.9682608275324762,0.0,0.0,0.8081059245779547,0.1918940754220452,1.0,1.0,0.1023067345327355,0.8976932654672645
743,16546,0.0,0.0,0.9999269814697712,7.301853022878132e-05,0.0,0.0,0.9623410191246292,0.0376589808753706,0.0,0.0,0.981815324693316,0.0181846753066838,0.0,1.0,0.1012670850807011,0.8987329149192989
744,16585,0.0,0.0,0.9999458408043757,5.415919562431395e-05,0.0,0.0,0.9862248403272998,0.0137751596727001,0.0,0.0,0.987786100128968,0.0122138998710319,1.0,1.0,0.0979422685973718,0.902057731402628
745,16586,0.0,0.0,0.999982490163906,1.7509836093964314e-05,1.0,1.0,0.0388562631838348,0.9611437368161652,0.0,0.0,0.9984485490534803,0.0015514509465196,0.0,1.0,0.175578765353915,0.824421234646085
746,16589,0.0,0.0,0.9999554254888334,4.4574511166612704e-05,0.0,0.0,0.9613272733927596,0.0386727266072405,0.0,0.0,0.80224642486965,0.1977535751303499,1.0,1.0,0.1070316742471115,0.8929683257528884
747,16598,0.0,0.0,0.9999477054415654,5.229455843453126e-05,0.0,1.0,0.0482623787106131,0.9517376212893868,0.0,0.0,0.8764936243704762,0.1235063756295238,1.0,1.0,0.0992088907267672,0.9007911092732328
748,16602,0.0,0.0,0.9999727229666208,2.7277033379202996e-05,0.0,1.0,0.2353802625209945,0.7646197374790055,0.0,0.0,0.9966382212802792,0.0033617787197206,1.0,1.0,0.1087717354919503,0.8912282645080497
749,16609,0.0,0.0,0.9947916975007288,0.0052083024992713,0.0,0.0,0.5232700348739487,0.4767299651260512,0.0,0.0,0.9057095547005648,0.0942904452994352,0.0,1.0,0.1092141313127534,0.8907858686872465
750,16611,0.0,0.0,0.999965198440683,3.4801559317060285e-05,1.0,1.0,0.031931498686427,0.9680685013135728,0.0,0.0,0.8174567878738165,0.1825432121261835,0.0,1.0,0.2649745484854555,0.7350254515145445
751,16616,0.0,0.0,0.9999741879975904,2.5812002409703906e-05,0.0,0.0,0.9968358457739686,0.0031641542260313,0.0,0.0,0.998727780961003,0.001272219038997,0.0,1.0,0.08350854934367,0.91649145065633
752,16631,0.0,0.0,0.999962843838949,3.715616105101996e-05,0.0,0.0,0.9876347706743994,0.0123652293256005,0.0,0.0,0.9951794899277188,0.0048205100722811,1.0,1.0,0.108832519837517,0.8911674801624829
753,16645,0.0,0.0,0.999977306971898,2.2693028101828577e-05,0.0,0.0,0.9987677291440672,0.0012322708559328,0.0,0.0,0.9906336248143924,0.0093663751856076,1.0,1.0,0.0842000649158374,0.9157999350841626
754,16661,0.0,0.0,0.999980474658502,1.952534149786453e-05,0.0,0.0,0.8489760546479836,0.1510239453520163,1.0,1.0,0.0454345123398334,0.9545654876601666,1.0,1.0,0.079810634939483,0.920189365060517
755,16678,0.0,0.0,0.9999563394939373,4.366050606272191e-05,0.0,0.0,0.9986166624910724,0.0013833375089275,0.0,0.0,0.9963878689961232,0.0036121310038768,1.0,1.0,0.0871190238600875,0.9128809761399124
756,16700,0.0,0.0,0.999890746742082,0.0001092532579178,0.0,0.0,0.8513953478226767,0.1486046521773233,0.0,1.0,0.3196780094416885,0.6803219905583114,1.0,1.0,0.1060123908845723,0.8939876091154276
757,16712,0.0,0.0,0.99997922419958,2.077580042003086e-05,1.0,1.0,0.1202579915645967,0.8797420084354033,0.0,0.0,0.9834176082307796,0.0165823917692202,0.0,1.0,0.1087717354919503,0.8912282645080497
758,16713,0.0,0.0,0.9999777921467192,2.220785328073272e-05,0.0,0.0,0.999226795073919,0.0007732049260809,0.0,0.0,0.9993138725742708,0.0006861274257293,1.0,1.0,0.4152231124218869,0.5847768875781131
759,16722,0.0,0.0,0.999980474658502,1.952534149786453e-05,0.0,0.0,0.9528699527471344,0.0471300472528656,0.0,1.0,0.377047439531171,0.622952560468829,1.0,1.0,0.079810634939483,0.920189365060517
760,16725,0.0,0.0,0.9999683347213968,3.16652786033061e-05,0.0,0.0,0.9358121448553134,0.0641878551446866,0.0,0.0,0.9858383019169822,0.0141616980830177,1.0,1.0,0.0505044248610595,0.9494955751389405
761,16730,0.0,0.0,0.9999802665973944,1.973340260571375e-05,0.0,0.0,0.9453773348210937,0.0546226651789063,0.0,0.0,0.9857841758636976,0.0142158241363024,0.0,1.0,0.1613471545623984,0.8386528454376015
762,16747,0.0,0.0,0.9999821243178296,1.7875682170420952e-05,0.0,1.0,0.2274798066521308,0.7725201933478691,0.0,0.0,0.5938478951066348,0.4061521048933652,1.0,1.0,0.079321340057697,0.9206786599423028
763,16754,0.0,0.0,0.9999907446288204,9.25537117973844e-06,0.0,0.0,0.8677207090689105,0.1322792909310895,0.0,0.0,0.7103743036448453,0.2896256963551546,0.0,0.0,0.5712460688424705,0.4287539311575295
764,16756,0.0,0.0,0.9999811686132192,1.8831386780696917e-05,0.0,1.0,0.0636273164777608,0.9363726835222392,0.0,0.0,0.9719544176424064,0.0280455823575934,0.0,1.0,0.3881067835794476,0.6118932164205524
765,16764,0.0,0.0,0.9999493618062002,5.063819379983406e-05,0.0,0.0,0.6591093247302198,0.3408906752697802,0.0,0.0,0.9712091023226388,0.0287908976773611,0.0,1.0,0.0937295174520893,0.9062704825479106
766,16775,0.0,0.0,0.9999664923547564,3.350764524348081e-05,0.0,0.0,0.989024224577558,0.010975775422442,0.0,0.0,0.9868511621359152,0.0131488378640846,1.0,1.0,0.0909081573528419,0.909091842647158
767,16778,0.0,0.0,0.9999546925019668,4.530749803311495e-05,0.0,0.0,0.9905381968080232,0.0094618031919768,0.0,0.0,0.9991199030112856,0.0008800969887142,0.0,1.0,0.0910775704368781,0.908922429563122
768,16781,0.0,0.0,0.9999652369522348,3.47630477650942e-05,0.0,1.0,0.1215380299964541,0.8784619700035459,0.0,0.0,0.8815688819081147,0.1184311180918852,0.0,1.0,0.1000957166755398,0.8999042833244602
769,16785,0.0,0.0,0.9999806789825604,1.9321017439787428e-05,0.0,0.0,0.79066865171183,0.20933134828817,0.0,0.0,0.9971264701298408,0.0028735298701592,1.0,1.0,0.1149971486676496,0.8850028513323503
770,16801,0.0,0.0,0.9999755152396778,2.448476032218887e-05,1.0,1.0,0.0131885011917964,0.9868114988082036,0.0,0.0,0.9827211889335212,0.0172788110664787,0.0,1.0,0.083982122938136,0.916017877061864
771,16833,0.0,1.0,0.1106732708942241,0.8893267291057758,0.0,0.0,0.7209835152820765,0.2790164847179235,0.0,1.0,0.1926025117522202,0.8073974882477798,0.0,1.0,0.4757478843698586,0.5242521156301414
772,16835,0.0,0.0,0.9999828108169928,1.7189183007183336e-05,0.0,1.0,0.4145814106772171,0.5854185893227829,0.0,0.0,0.9796244471270704,0.0203755528729296,0.0,1.0,0.407028586350967,0.5929714136490329
773,16850,0.0,0.0,0.9999777921467192,2.220785328073272e-05,0.0,0.0,0.9881274627392213,0.0118725372607788,0.0,0.0,0.9998194880528126,0.0001805119471874,1.0,1.0,0.1867156873558677,0.8132843126441323
774,16851,0.0,0.0,0.9998488935605429,0.0001511064394572,0.0,0.0,0.9097346136915424,0.0902653863084576,0.0,0.0,0.9487438619980332,0.0512561380019669,0.0,1.0,0.2183725467067492,0.7816274532932508
775,16865,0.0,0.0,0.9999811317584452,1.886824155482316e-05,0.0,0.0,0.9593623967857224,0.0406376032142774,0.0,0.0,0.9791150966539596,0.0208849033460402,1.0,1.0,0.0857389632477058,0.9142610367522942
776,16869,0.0,0.0,0.9999223513765572,7.764862344277074e-05,0.0,0.0,0.9599524990390124,0.0400475009609875,0.0,0.0,0.9945653397002414,0.0054346602997585,1.0,1.0,0.0974009485866971,0.9025990514133028
777,16870,0.0,0.0,0.99996112899058,3.88710094200138e-05,0.0,0.0,0.9887367928530552,0.0112632071469447,0.0,0.0,0.9909928579150056,0.0090071420849943,1.0,1.0,0.1102410685489212,0.8897589314510788
778,16872,0.0,0.0,0.9999787636636026,2.123633639735444e-05,0.0,0.0,0.9991879990881464,0.0008120009118534,0.0,0.0,0.9769118853564353,0.0230881146435648,1.0,1.0,0.0834350456783921,0.916564954321608
779,16873,0.0,0.0,0.999973944209147,2.605579085298638e-05,1.0,1.0,0.007339343852348,0.992660656147652,0.0,0.0,0.9995726756438432,0.0004273243561566,0.0,0.0,0.9935708272413828,0.006429172758617
780,16875,0.0,0.0,0.9999794849647362,2.0515035263754667e-05,0.0,0.0,0.8514403309494871,0.1485596690505128,0.0,0.0,0.892780943717147,0.107219056282853,0.0,1.0,0.1019356864215348,0.8980643135784652
781,16880,0.0,0.0,0.9999735163255968,2.648367440323541e-05,0.0,0.0,0.9823431590438942,0.0176568409561058,0.0,0.0,0.8950433491451263,0.1049566508548736,0.0,1.0,0.0951713416062787,0.9048286583937212
782,16883,0.0,0.0,0.999983802596906,1.6197403094004882e-05,1.0,1.0,0.0219765191841704,0.9780234808158296,0.0,0.0,0.9687260794566408,0.0312739205433591,0.0,0.0,0.5086499929812573,0.4913500070187426
783,16899,0.0,0.0,0.9992118505695272,0.0007881494304729,0.0,0.0,0.5592698522494222,0.4407301477505778,0.0,0.0,0.9727537430298508,0.0272462569701491,1.0,1.0,0.1055608428551538,0.8944391571448461
784,16900,0.0,0.0,0.9999808195712556,1.9180428744509072e-05,0.0,0.0,0.5253547215455457,0.4746452784544542,0.0,0.0,0.9999553666811284,4.463331887149249e-05,1.0,1.0,0.1094889600283507,0.8905110399716493
785,16904,0.0,0.0,0.9999793171277442,2.0682872255752466e-05,1.0,1.0,0.0121034254244557,0.9878965745755444,0.0,0.0,0.9829587734000734,0.0170412265999265,0.0,1.0,0.3094796446160371,0.6905203553839628
786,16907,0.0,0.0,0.9998403078239873,0.0001596921760127,0.0,0.0,0.9444490012673278,0.0555509987326722,0.0,0.0,0.995373308193098,0.0046266918069019,0.0,1.0,0.136359423345291,0.863640576654709
787,16910,0.0,0.0,0.9999810451890464,1.8954810953598034e-05,0.0,0.0,0.9983224325033886,0.0016775674966114,0.0,0.0,0.987042419421087,0.0129575805789131,1.0,1.0,0.0983671041098229,0.901632895890177
788,16916,0.0,0.0,0.9999790567262437,2.0943273756391155e-05,0.0,0.0,0.9907885657577128,0.0092114342422871,0.0,0.0,0.9727112152134793,0.0272887847865208,1.0,1.0,0.1000957166755398,0.8999042833244602
789,16922,0.0,0.0,0.9999758597558062,2.41402441938512e-05,0.0,0.0,0.9998966194547574,0.0001033805452425,0.0,0.0,0.9998059706796184,0.0001940293203817,1.0,1.0,0.1551874292477932,0.8448125707522067
790,16923,0.0,0.0,0.9999808405558216,1.9159444178537732e-05,0.0,0.0,0.9375501895418368,0.0624498104581631,0.0,0.0,0.9983409823391368,0.0016590176608631,0.0,1.0,0.1019356864215348,0.8980643135784652
791,16925,0.0,0.0,0.9999624568941806,3.754310581939048e-05,0.0,0.0,0.9985194681821292,0.0014805318178706,0.0,0.0,0.9949416083951362,0.0050583916048637,1.0,1.0,0.1189531171604724,0.8810468828395276
792,16938,0.0,0.0,0.9999800540429492,1.994595705079848e-05,0.0,0.0,0.9594288856573407,0.0405711143426591,0.0,0.0,0.9125503101099808,0.0874496898900191,1.0,1.0,0.1003250554217333,0.8996749445782667
793,16939,0.0,0.0,0.9999485432362972,5.145676370284521e-05,0.0,0.0,0.986044144485296,0.0139558555147041,0.0,0.0,0.9712908976604242,0.0287091023395757,0.0,1.0,0.439653733356358,0.560346266643642
794,16942,0.0,0.0,0.9999891470589894,1.0852941010558557e-05,0.0,0.0,0.9539164225350816,0.0460835774649185,0.0,0.0,0.9848155508862813,0.0151844491137188,0.0,1.0,0.1845921046479549,0.815407895352045
795,16953,0.0,0.0,0.9999499197490922,5.008025090784908e-05,0.0,1.0,0.2281769516416376,0.7718230483583624,0.0,0.0,0.9927139437502792,0.0072860562497208,1.0,1.0,0.051414601182239,0.9485853988177608
796,16959,0.0,0.0,0.9999800540429492,1.994595705079848e-05,0.0,0.0,0.947013902514756,0.052986097485244,0.0,0.0,0.9603501600346476,0.0396498399653523,1.0,1.0,0.0708789535184614,0.9291210464815386
797,16973,0.0,0.0,0.9997107606949892,0.0002892393050108,0.0,1.0,0.101668686939965,0.898331313060035,0.0,0.0,0.92589293164818,0.07410706835182,0.0,1.0,0.2583596336508705,0.7416403663491294
798,17004,0.0,0.0,0.9990562452147144,0.0009437547852855,0.0,1.0,0.3458759425765544,0.6541240574234456,0.0,0.0,0.9725744813250784,0.0274255186749216,0.0,1.0,0.1277815268767441,0.8722184731232558
799,17041,0.0,0.0,0.9999758893255704,2.4110674429619483e-05,0.0,0.0,0.9726253799920196,0.0273746200079802,0.0,0.0,0.99822885554325,0.0017711444567498,0.0,1.0,0.091344104008126,0.908655895991874
800,17047,0.0,0.0,0.999980213541379,1.978645862099547e-05,0.0,1.0,0.1558511609186326,0.8441488390813674,0.0,0.0,0.9276012953244568,0.0723987046755432,1.0,1.0,0.1024271395807274,0.8975728604192725
801,17049,0.0,0.0,0.9999827828154906,1.721718450947397e-05,0.0,1.0,0.4544512028052675,0.5455487971947325,0.0,0.0,0.8969928660623427,0.1030071339376572,1.0,1.0,0.0673183502467656,0.9326816497532344
802,17052,0.0,0.0,0.9999554254888334,4.4574511166612704e-05,0.0,0.0,0.937147025186444,0.0628529748135561,0.0,0.0,0.8676034038852674,0.1323965961147326,0.0,1.0,0.1534959241770721,0.8465040758229279
803,17059,0.0,0.0,0.999980474658502,1.952534149786453e-05,0.0,0.0,0.690828121566516,0.3091718784334841,0.0,0.0,0.9651668580457692,0.0348331419542307,0.0,0.0,0.5611840963132861,0.4388159036867139
804,17065,0.0,0.0,0.9999811317584452,1.886824155482316e-05,0.0,0.0,0.9401133303399316,0.0598866696600682,0.0,0.0,0.9950112591316864,0.0049887408683134,1.0,1.0,0.0776782994970834,0.9223217005029164
805,17080,0.0,0.0,0.9999809674154468,1.903258455325968e-05,0.0,1.0,0.4545176621847809,0.545482337815219,0.0,0.0,0.9866023378574882,0.0133976621425117,0.0,1.0,0.0983406666729505,0.9016593333270496
806,17088,0.0,0.0,0.999955709269478,4.429073052203583e-05,0.0,0.0,0.940707808974347,0.0592921910256529,0.0,0.0,0.9818410447817932,0.0181589552182066,1.0,1.0,0.1030210796799182,0.8969789203200818
807,17089,0.0,0.0,0.9999553556939268,4.464430607336139e-05,0.0,1.0,0.3913590021986511,0.6086409978013488,0.0,0.0,0.9954758056883012,0.0045241943116987,0.0,1.0,0.1298726994394171,0.8701273005605829
808,17093,0.0,0.0,0.9977947759721848,0.0022052240278151,0.0,1.0,0.1980245518297968,0.8019754481702032,0.0,0.0,0.82815053784249,0.1718494621575099,1.0,1.0,0.0950198432152037,0.9049801567847964
809,17096,0.0,0.0,0.9999836471609777,1.6352839022293457e-05,0.0,0.0,0.9973287235096056,0.0026712764903943,0.0,0.0,0.9991487789395368,0.0008512210604632,1.0,1.0,0.0647012874524505,0.9352987125475496
810,17108,0.0,0.0,0.999980461889164,1.9538110836033905e-05,0.0,0.0,0.9472334352194712,0.0527665647805288,0.0,0.0,0.911102303798018,0.088897696201982,0.0,1.0,0.1014439503457559,0.8985560496542441
811,17112,0.0,0.0,0.999943695655777,5.630434422304021e-05,0.0,1.0,0.2539371806288968,0.7460628193711032,0.0,0.0,0.9864737444240532,0.0135262555759467,1.0,1.0,0.1049085548751853,0.8950914451248146
812,17138,0.0,0.0,0.9999808530776828,1.9146922317212983e-05,0.0,0.0,0.9572058674416756,0.0427941325583245,0.0,0.0,0.979212766890752,0.020787233109248,0.0,1.0,0.1040777730352974,0.8959222269647026
813,17142,0.0,0.0,0.9999794849647362,2.0515035263754667e-05,0.0,0.0,0.8797168586180693,0.1202831413819307,0.0,0.0,0.9108645642081196,0.0891354357918803,0.0,1.0,0.1046699608487432,0.8953300391512568
814,17143,0.0,0.0,0.99997922419958,2.077580042003086e-05,0.0,1.0,0.1907159280721865,0.8092840719278135,0.0,0.0,0.7542097957365641,0.2457902042634358,1.0,1.0,0.1059826922618528,0.8940173077381471
815,17149,0.0,0.0,0.9999784033022638,2.159669773616044e-05,1.0,1.0,0.0104848801617201,0.98951511983828,0.0,0.0,0.9999045341300888,9.546586991129713e-05,0.0,0.0,0.9608685063980834,0.0391314936019166
816,17150,0.0,0.0,0.9991777261815636,0.0008222738184364,0.0,0.0,0.9706929315338416,0.0293070684661582,0.0,0.0,0.9998913831619244,0.0001086168380756,0.0,0.0,0.8233622586234626,0.1766377413765374
817,17153,0.0,0.0,0.9999480653049148,5.193469508514434e-05,0.0,0.0,0.9559224147904763,0.0440775852095235,0.0,0.0,0.9120453262120938,0.0879546737879061,0.0,1.0,0.2793548764199887,0.7206451235800113
818,17159,0.0,0.0,0.9999794849647362,2.0515035263754667e-05,0.0,0.0,0.8975532627531733,0.1024467372468267,0.0,0.0,0.994434814882306,0.005565185117694,1.0,1.0,0.1118434459342756,0.8881565540657244
819,17181,0.0,0.0,0.9996885351983172,0.0003114648016828,1.0,1.0,0.0261765825928117,0.9738234174071884,0.0,0.0,0.9679874350159714,0.0320125649840285,1.0,1.0,0.099736050292021,0.900263949707979
820,17182,0.0,0.0,0.9999837364982584,1.6263501741697648e-05,1.0,1.0,0.0120860300093543,0.9879139699906456,0.0,0.0,0.9833614619363884,0.0166385380636116,0.0,1.0,0.2189999715665797,0.7810000284334203
821,17186,0.0,0.0,0.9999809674154468,1.903258455325968e-05,0.0,1.0,0.3594910919243332,0.6405089080756667,0.0,0.0,0.977867928213796,0.022132071786204,0.0,1.0,0.0995828474300258,0.9004171525699741
822,17187,0.0,0.0,0.999962843838949,3.715616105101996e-05,0.0,0.0,0.992704791617725,0.007295208382275,0.0,0.0,0.998781627843084,0.0012183721569161,0.0,1.0,0.0955692189764871,0.9044307810235128
823,17198,0.0,0.0,0.999975478315165,2.452168483499033e-05,0.0,0.0,0.8733038768996021,0.1266961231003978,0.0,0.0,0.998440621369529,0.0015593786304709,0.0,1.0,0.1135080500655026,0.8864919499344973
824,17207,0.0,0.0,0.9998772444458406,0.0001227555541594,0.0,0.0,0.9988580171624606,0.0011419828375393,0.0,0.0,0.9726773904653316,0.0273226095346683,1.0,1.0,0.1359747053887036,0.8640252946112964
825,17215,0.0,0.0,0.999977988102668,2.2011897331934333e-05,0.0,0.0,0.964624730419944,0.0353752695800559,0.0,0.0,0.9984995535582926,0.0015004464417074,1.0,1.0,0.22456309080936,0.77543690919064
826,17217,0.0,0.0,0.9999803383983012,1.966160169883401e-05,0.0,0.0,0.9938124886864024,0.0061875113135974,0.0,0.0,0.9969199821894223,0.0030800178105776,1.0,1.0,0.1309258593826107,0.8690741406173893
827,17231,0.0,0.0,0.9999652369522348,3.47630477650942e-05,1.0,1.0,0.0382079169368472,0.9617920830631528,0.0,0.0,0.8495119443523578,0.1504880556476422,0.0,1.0,0.1027862854032025,0.8972137145967974
828,17252,0.0,0.0,0.999980474658502,1.952534149786453e-05,0.0,0.0,0.9449026484039224,0.0550973515960776,0.0,0.0,0.7191631606427382,0.2808368393572617,0.0,1.0,0.2560061809597924,0.7439938190402076
829,17269,0.0,0.0,0.9999711834112576,2.88165887423638e-05,0.0,1.0,0.4398367626477539,0.560163237352246,0.0,0.0,0.9309405699010026,0.0690594300989973,0.0,1.0,0.1338504575940283,0.8661495424059716
830,17273,0.0,0.0,0.9999704978603392,2.9502139660957915e-05,0.0,0.0,0.659244989603254,0.340755010396746,0.0,0.0,0.9985729635530148,0.0014270364469851,1.0,1.0,0.0715940204553668,0.9284059795446332
831,17274,0.0,0.0,0.9999838813460598,1.611865394027198e-05,0.0,1.0,0.3763048281731033,0.6236951718268967,0.0,0.0,0.9478176987625644,0.0521823012374357,1.0,1.0,0.1044608726327961,0.8955391273672039
832,17277,0.0,0.0,0.99998357075401,1.642924599006478e-05,0.0,0.0,0.6435659202804045,0.3564340797195955,0.0,0.0,0.9998809050696342,0.0001190949303657,1.0,1.0,0.058085899423687,0.941914100576313
833,17287,0.0,0.0,0.9999838121413888,1.618785861114514e-05,0.0,0.0,0.9972316568505872,0.0027683431494126,0.0,0.0,0.950756090062523,0.0492439099374769,0.0,1.0,0.1018799147998289,0.8981200852001711
834,17288,0.0,0.0,0.999983323963052,1.6676036948002408e-05,0.0,0.0,0.9908719792958504,0.0091280207041496,0.0,0.0,0.9590691873469248,0.0409308126530752,1.0,1.0,0.0754554739798458,0.924544526020154
835,17291,0.0,0.0,0.999980461889164,1.9538110836033905e-05,0.0,0.0,0.7667689166434992,0.2332310833565007,0.0,0.0,0.9694081271498592,0.0305918728501407,1.0,1.0,0.1014439503457559,0.8985560496542441
836,17300,0.0,0.0,0.999968326182773,3.167381722705948e-05,0.0,0.0,0.991074303165762,0.0089256968342378,0.0,0.0,0.9826718896280972,0.0173281103719027,1.0,1.0,0.0726289314723213,0.9273710685276788
837,17301,0.0,0.0,0.9999728468974616,2.71531025385551e-05,0.0,1.0,0.4281356597379049,0.5718643402620951,0.0,0.0,0.9997357888223676,0.0002642111776325,0.0,1.0,0.2171171910563701,0.7828828089436298
838,17304,0.0,0.0,0.9999750714732136,2.4928526786533254e-05,0.0,1.0,0.1096714594398973,0.8903285405601027,0.0,0.0,0.9944763942697776,0.0055236057302224,1.0,1.0,0.1059213646201053,0.8940786353798946
839,17310,0.0,0.0,0.9999578183429568,4.218165704317401e-05,0.0,1.0,0.0443656232336008,0.9556343767663992,0.0,0.0,0.9895104995754128,0.010489500424587,0.0,1.0,0.1080282885216672,0.8919717114783328
840,17316,0.0,0.0,0.9999554254888334,4.4574511166612704e-05,0.0,0.0,0.9100820029512628,0.0899179970487371,0.0,0.0,0.6994679576472481,0.3005320423527519,0.0,1.0,0.4364578264209225,0.5635421735790774
841,17323,0.0,0.0,0.9999779645306094,2.2035469390616943e-05,0.0,0.0,0.9995932953182994,0.0004067046817005,0.0,0.0,0.9983429326847508,0.0016570673152492,1.0,0.0,0.5044244256671264,0.4955755743328735
842,17337,0.0,0.0,0.999977988102668,2.2011897331934333e-05,0.0,0.0,0.9988574745718724,0.0011425254281276,0.0,0.0,0.9993806084010696,0.0006193915989304,0.0,0.0,0.9526541628917063,0.0473458371082936
843,17345,0.0,0.0,0.999980213541379,1.978645862099547e-05,0.0,1.0,0.128478589696948,0.871521410303052,1.0,1.0,0.0372467190257227,0.9627532809742771,0.0,1.0,0.1056807391155925,0.8943192608844075
844,17346,0.0,0.0,0.9999683347213968,3.16652786033061e-05,0.0,0.0,0.9183657877007064,0.0816342122992935,0.0,0.0,0.954202258207946,0.045797741792054,0.0,1.0,0.1955274005712536,0.8044725994287464
845,17348,0.0,0.0,0.9999581023212232,4.189767877677804e-05,0.0,0.0,0.9547874372587276,0.0452125627412725,0.0,0.0,0.9918732063193252,0.0081267936806747,1.0,1.0,0.0998749124414783,0.9001250875585216
846,17349,0.0,0.0,0.9999757452795878,2.425472041225027e-05,0.0,1.0,0.3654296684431997,0.6345703315568003,0.0,0.0,0.9954454041116872,0.0045545958883128,0.0,1.0,0.1603376017168549,0.839662398283145
847,17350,0.0,0.0,0.9999808950959392,1.910490406074939e-05,0.0,0.0,0.999404264800454,0.0005957351995459,0.0,0.0,0.9981482598767988,0.0018517401232011,1.0,1.0,0.1477740235573925,0.8522259764426074
848,17351,0.0,0.0,0.9999497898627896,5.021013721029376e-05,0.0,0.0,0.9991583134417796,0.0008416865582202,0.0,0.0,0.9895546247767056,0.0104453752232944,1.0,1.0,0.0786990393184444,0.9213009606815556
849,17355,0.0,0.0,0.9999733903702516,2.660962974831667e-05,0.0,0.0,0.9996425453832524,0.0003574546167475,0.0,0.0,0.8318965991066344,0.1681034008933656,0.0,1.0,0.2011964369629076,0.7988035630370923
850,17357,0.0,0.0,0.9992560047920616,0.0007439952079383,0.0,0.0,0.9598081681941508,0.040191831805849,0.0,0.0,0.989807349803396,0.0101926501966039,0.0,1.0,0.3377194110322346,0.6622805889677654
851,17359,0.0,0.0,0.999889770945927,0.0001102290540729,0.0,0.0,0.9831504081632196,0.0168495918367802,0.0,0.0,0.5376506183841927,0.4623493816158073,1.0,1.0,0.0787611361629962,0.9212388638370036
852,17367,0.0,0.0,0.9999052564161006,9.474358389939594e-05,0.0,0.0,0.9673728490550214,0.0326271509449785,0.0,0.0,0.995560942663034,0.0044390573369659,0.0,1.0,0.3191760657804487,0.6808239342195512
